"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA"
"62","0000796","1998","AL","AL","3333","06","JOAO CALDAS DA SILVA","ELEITO","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,66968,0,66968,243514,314023,1,1,-41443,0,41443,NA,21.33
"63","0000741","1998","AL","AL","4040","06","GIVALDO DE SA GOUVEIA CARIMBAO","ELEITO","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,39209,0,88227,243514,314023,2,1,-13684,0,13684,-27759,12.49
"64","0000928","1998","AL","AL","2323","06","JOSE REGIS BARROS CAVALCANTE","ELEITO","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,25525,0,25525,243514,314023,3,1,0,1,0,-13684,8.13
"65","0000771","1998","AL","AL","1323","06","JOAQUIM ANTONIO DE CARVALHO BRITO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,15444,0,37746,243514,314023,4,1,10081,0,10081,-10081,4.92
"66","0000961","1998","AL","AL","4004","06","RUBENS BRAGA QUINTELLA CAVALCANTI","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,14901,0,88227,243514,314023,5,2,10624,0,10624,-543,4.75
"67","0000946","1998","AL","AL","6540","06","EDUARDO BOMFIM GOMES RIBEIRO","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,12644,0,12644,243514,314023,6,1,12881,0,12881,-2257,4.03
"68","0000833","1998","AL","AL","4030","06","JOSE CICERO DA SILVA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,11768,0,88227,243514,314023,7,3,13757,0,13757,-876,3.75
"69","0000903","1998","AL","AL","4044","06","ANTONIO JOSE LESSA SANTOS","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,11680,0,88227,243514,314023,8,4,13845,0,13845,-88,3.72
"70","0000731","1998","AL","AL","1313","06","THOMAZ DOURADO DE CARVALHO BELTRAO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,10436,0,37746,243514,314023,9,2,15089,0,15089,-1244,3.32
"71","0000857","1998","AL","AL","1312","06","JORGE VENERANDO DE LIMA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,8909,0,37746,243514,314023,10,3,16616,0,16616,-1527,2.84
"72","0000874","1998","AL","AL","4011","06","JOSE MARIA CERQUEIRA TENORIO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,6582,0,88227,243514,314023,11,5,18943,0,18943,-2327,2.1
"73","0000907","1998","AL","AL","1213","06","SAULO EMANOEL DE OLIVEIRA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,4552,0,8831,243514,314023,12,1,20973,0,20973,-2030,1.45
"74","0000842","1998","AL","AL","1212","06","ANTONIO SATURNINO DE MENDONCA NETO","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,4170,0,8831,243514,314023,13,2,21355,0,21355,-382,1.33
"75","0000822","1998","AL","AL","1366","06","CLAUDIA MUNIZ DO AMARAL","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,2957,0,37746,243514,314023,14,4,22568,0,22568,-1213,0.94
"76","0000963","1998","AL","AL","3131","06","NADEJE AMALIA DO NASCIMENTO","SUPLENTE","31","PARTIDO DA SOLIDARIEDADE NACIONAL","PSN","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,2793,0,2847,243514,314023,15,1,22732,0,22732,-164,0.89
"77","0000845","1998","AL","AL","4010","06","PEDRO CARLOS TENORIO CAVALCANTI","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,2253,0,88227,243514,314023,16,6,23272,0,23272,-540,0.72
"78","0000890","1998","AL","AL","4045","06","MARIA LUIZA TELES GUIMARAES","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,1439,0,88227,243514,314023,17,7,24086,0,24086,-814,0.46
"79","0000899","1998","AL","AL","1919","06","LINALDO ARAUJO","SUPLENTE","19","PARTIDO TRABALHISTA NACIONAL","PTN","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,726,0,726,243514,314023,18,1,24799,0,24799,-713,0.23
"80","0000767","1998","AL","AL","4001","06","LUIZ DE GONZAGA MENDES DE BARROS","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,395,0,88227,243514,314023,19,8,25130,0,25130,-331,0.13
"81","0000915","1998","AL","AL","1221","06","AMARA CRISTINA DA SOLIDADE","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,109,0,8831,243514,314023,20,3,25416,0,25416,-286,0.03
"82","0000838","1998","AL","AL","3147","06","EDILMO VIEIRA DE CARVALHO","SUPLENTE","31","PARTIDO DA SOLIDARIEDADE NACIONAL","PSN","COLIGAÇÃO","PC DO B / PDT / PMN / PPS / PRP / PSB / PSN / PST / PT / PT DO B / PTN / PV","-30000000000","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.","PDT / PT / PST / PTN / PPS / PSN / PMN / PSB / PV / PRP / PC DO B / PT DO B","PSB, PDT, PT, PC DO B, PV, PT DO B, PPS, PRP, PSN, PTN, PMN, PST.",1,"088",12,70509,54,0,2847,243514,314023,21,2,25471,0,25471,-55,0.02
"83","0000964","1998","AL","AL","4123","06","LUIZ DANTAS LIMA","ELEITO","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,45544,0,62258,103186,118782,1,1,0,1,0,NA,38.34
"84","0000958","1998","AL","AL","1122","06","MOACYR LOPES DE ANDRADE","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,35580,0,37971,103186,118782,2,1,9964,0,9964,-9964,29.95
"85","0000811","1998","AL","AL","4141","06","CESAR EUSTAQUIO MALTA AMARAL","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,7623,0,62258,103186,118782,3,2,37921,0,37921,-27957,6.42
"86","0000784","1998","AL","AL","4114","06","WILLIAM CLETO FALCAO DE ALENCAR","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,3537,0,62258,103186,118782,4,3,42007,0,42007,-4086,2.98
"87","0000937","1998","AL","AL","4111","06","LUIZ PEREIRA DE MELO JUNIOR","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,3374,0,62258,103186,118782,5,4,42170,0,42170,-163,2.84
"88","0000844","1998","AL","AL","4112","06","JOSE HELIO TORRES LARANJEIRA","SUPLENTE","41","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,2180,0,62258,103186,118782,6,5,43364,0,43364,-1194,1.84
"89","0000859","1998","AL","AL","2223","06","FRANCISCO DE SOUZA IRMAO","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,1793,0,2235,103186,118782,7,1,43751,0,43751,-387,1.51
"90","0000826","1998","AL","AL","1111","06","ELIZALDO EULALIO COSTA","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,1572,0,37971,103186,118782,8,2,43972,0,43972,-221,1.32
"91","0000747","1998","AL","AL","1140","06","PEDRO DOS SANTOS","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,476,0,37971,103186,118782,9,3,45068,0,45068,-1096,0.4
"92","0000800","1998","AL","AL","2222","06","JOSE MARIA MELO DA COSTA","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,336,0,2235,103186,118782,10,2,45208,0,45208,-140,0.28
"93","0000774","1998","AL","AL","3611","06","JOAO EUDES FERREIRA CAVALCANTE","SUPLENTE","36","PARTIDO DA RECONSTRUÇÃO NACIONAL","PRN","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,278,0,629,103186,118782,11,1,45266,0,45266,-58,0.23
"94","0000768","1998","AL","AL","1124","06","FRANCISCO RINALDO MOREIRA","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,249,0,37971,103186,118782,12,4,45295,0,45295,-29,0.21
"95","0000868","1998","AL","AL","2211","06","LAERCIO MALTA BRANDAO","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,106,0,2235,103186,118782,13,3,45438,0,45438,-143,0.09
"96","0000766","1998","AL","AL","1147","06","NIREIDE DO NASCIMENTO GAMA ALBUQUERQUE","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,94,0,37971,103186,118782,14,5,45450,0,45450,-12,0.08
"97","0000850","1998","AL","AL","2828","06","ANDRE PAIVA LOPES","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,82,0,93,103186,118782,15,1,45462,0,45462,-12,0.07
"98","0000794","1998","AL","AL","2888","06","ERALDO FIRMINO DE OLIVEIRA JUNIOR","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PL / PPB / PRN / PRTB / PSC / PSD","-30000000000","UNIDOS POR ALAGOAS","PPB / PSC / PL / PRTB / PRN / PSD","UNIDOS POR ALAGOAS",1,"106",6,15596,11,0,93,103186,118782,16,2,45533,0,45533,-71,0.01
"99","0001162","1998","AM","AM","6565","06","VANESSA GRAZZIOTIN","ELEITO","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,64407,0,64425,195882,226470,1,1,-308,0,308,NA,28.44
"100","0001288","1998","AM","AM","1111","06","LUIZ FERNANDO SARMENTO NICOLAU","ELEITO","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,64099,0,70288,195882,226470,2,1,0,1,0,-308,28.3
"101","0001136","1998","AM","AM","1717","06","JOAO BOSCO GOMES SARAIVA","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,16564,0,36831,195882,226470,3,1,47535,0,47535,-47535,7.31
"102","0001324","1998","AM","AM","1766","06","ARLINDO PEDRO DA SILVA JUNIOR","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,14857,0,36831,195882,226470,4,2,49242,0,49242,-1707,6.56
"103","0001251","1998","AM","AM","1313","06","JOAO PEDRO GONCALVES DA COSTA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,11158,0,13250,195882,226470,5,1,52941,0,52941,-3699,4.93
"104","0001291","1998","AM","AM","1114","06","CARLOS ALEXANDRE FERREIRA SILVA","SUPLENTE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,6189,0,70288,195882,226470,6,2,57910,0,57910,-4969,2.73
"105","0001050","1998","AM","AM","1777","06","ADRIAO SEVERIANO NUNES JUNIOR","SUPLENTE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,4285,0,36831,195882,226470,7,3,59814,0,59814,-1904,1.89
"106","0001306","1998","AM","AM","3344","06","JULIO ASSIS CORREA PINHEIRO","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,2969,0,5443,195882,226470,8,1,61130,0,61130,-1316,1.31
"107","0000993","1998","AM","AM","4040","06","EDILON MELO DE QUEIROZ","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,2902,0,3077,195882,226470,9,1,61197,0,61197,-67,1.28
"108","0001152","1998","AM","AM","1331","06","JOSE DE OLIVEIRA BARRONCAS","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,2092,0,13250,195882,226470,10,2,62007,0,62007,-810,0.92
"109","0001100","1998","AM","AM","1233","06","ALVARO FERNANDES SAMPAIO","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PDT / PMN / PPB / PSB / PSL / PT","-30000000000","FRENTE AMPLA REAGE AMAZONAS","PPB / PDT / PT / PSL / PPS / PMN / PSB / PC DO B","FRENTE AMPLA REAGE AMAZONAS",1,"051",7,30588,1995,0,2568,195882,226470,11,1,62104,0,62104,-97,0.88
